word_form	frequency	length
zasilony	1	8
pozwlającymi	1	12
udzialanych	1	11
uregulowane	1	11
długoterminowych	1	16
licznych	1	8
konstruktywnej	1	14
stworzeniem	1	11
zapobieganiu	1	12
delokalizacjom	1	14
radzeniu	1	8
nałożenie	1	9
zdecydowanych	1	13
przeniosły	1	10
swą	1	3
stronom	1	7
udzieleniu	1	10
przedsiębiorstwu	1	16
granicznych	1	11
wsparciu	1	8
komisjom	1	8
uważne	1	6
ocenianie	1	9
biegu	1	5
nadanego	1	8
souvent	1	7
abordé	1	6
événement	1	9
ponctuel	1	8
émeut	1	5
appellent	1	9
réflexion	1	9
chiffrés	1	8
vérifiés	1	8
permettrait	1	11
réaction	1	8
réfléchie	1	9
uem	1	3
intensification	1	15
échanges	1	8
suscitent	1	9
légitimement	1	12
craintes	1	8
quant	1	5
entraîner	1	9
moindre	1	7
ajustements	1	11
taux	1	4
corriger	1	8
temporairement	1	14
écarts	1	6
accroît	1	7
différentiels	1	13
implantation	1	12
exemples	1	8
récents	1	7
durée	1	5
censées	1	7
marqué	1	6
derniers	1	8
traduisent	1	10
pertes	1	6
détériorations	1	14
rémunération	1	12
fermetures	1	10
consécutives	1	12
représentent	1	12
termes	1	6
allocations	1	11
chômage	1	7
reclassement	1	12
légitime	1	8
aisément	1	8
identifiables	1	13
macroéconomique	1	15
simultanément	1	13
intervalle	1	10
relativement	1	12
département	1	11
entité	1	6
région	1	6
réalisé	1	7
installations	1	13
statistiquement	1	15
identifier	1	10
quelles	1	7
aujourd	1	7
hui	1	3
appareil	1	8
échelle	1	7
fournir	1	7
données	1	7
fiables	1	7
pouvons	1	7
néanmoins	1	9
référer	1	7
présentées	1	10
professeur	1	10
plasman	1	7
donnent	1	7
éclairage	1	9
spécificités	1	12
régionales	1	10
sectorielles	1	12
concernées	1	10
récente	1	7
industrielles	1	13
mesuré	1	6
réductions	1	10
effectifs	1	9
industrie	1	9
française	1	9
insee	1	5
environ	1	7
auraient	1	8
supprimés	1	9
délocalisés	1	11
étranger	1	8
émergents	1	9
bas	1	3
représenteraient	1	16
destinations	1	12
chine	1	5
constituerait	1	13
principale	1	10
loin	1	4
devant	1	6
afrique	1	7
nord	1	4
amérique	1	8
sud	1	3
asie	1	4
travaux	1	7
remarquer	1	9
déplacement	1	11
dépend	1	6
qualification	1	13
maind	1	5
intensité	1	9
r&d	1	3
problématique	1	13
pose	1	4
manière	1	7
différente	1	10
réalise	1	7
celleci	1	7
constater	1	9
biens	1	5
capitaux	1	8
instituant	1	10
prôner	1	6
absolue	1	7
choisir	1	7
installation	1	12
telle	1	5
entraînerait	1	12
immobilisme	1	11
négatif	1	7
opportunité	1	11
repenser	1	8
emploierait	1	11
relever	1	7
projet	1	6
constitutionnel	1	15
érigé	1	5
majeur	1	6
plein	1	5
progrès	1	7
encadrement	1	11
inscrit	1	7
axe	1	3
prioritaire	1	11
repose	1	6
harmonieux	1	10
solidaire	1	9
contraire	1	9
combler	1	7
retard	1	6
favorisant	1	10
méthodes	1	8
conduisent	1	10
provoquer	1	9
déficit	1	7
constitue	1	9
rater	1	5
outils	1	6
cofinancés	1	10
viennent	1	8
favoriser	1	9
contribuant	1	11
directes	1	8
inversées	1	9
doivent	1	7
refuser	1	7
bénéfice	1	8
faisant	1	7
objet	1	5
recouvrement	1	12
intérieur	1	9
menacent	1	8
accepter	1	8
augmentation	1	12
constant	1	8
substantielle	1	13
masse	1	5
salariale	1	9
bénéficier	1	10
délocalisent	1	12
disposition	1	11
interdire	1	9
finalité	1	8
apparaître	1	10
réalisent	1	9
rémunérations	1	13
charges	1	7
fiscalité	1	9
directe	1	7
indirecte	1	9
pistes	1	6
consisterait	1	12
orienter	1	8
absence	1	7
lutte	1	5
outil	1	5
suffisamment	1	12
détaillé	1	8
puisse	1	6
diagnostic	1	10
idoine	1	6
devient	1	7
pallier	1	7
carence	1	7
confiant	1	8
mission	1	7
pourrait	1	8
créé	1	4
auprès	1	6
premières	1	9
missions	1	8
mesurer	1	7
réel	1	4
chiffré	1	7
examiner	1	8
mouvements	1	10
dus	1	3
échéant	1	7
définir	1	7
permettront	1	11
neutraliser	1	11
effets	1	6
négatifs	1	8
organiser	1	9
régulier	1	8
rigoureux	1	9
associant	1	9
impératif	1	9
moment	1	6
accorder	1	8
veille	1	6
assorti	1	7
garanties	1	9
traduire	1	8
accords	1	7
seraient	1	8
signés	1	6
responsables	1	12
concernée	1	9
apprécier	1	9
futur	1	5
utile	1	5
bénéficiaire	1	12
remplir	1	7
questionnaire	1	13
esprit	1	6
conseils	1	8
assurer	1	7
pourront	1	8
aller	1	5
bon	1	3
laissant	1	8
derrière	1	8
désolation	1	10
établir	1	7
autorité	1	8
charge	1	6
rembourser	1	10
subvention	1	10
reçue	1	5
actuel	1	6
aillent	1	7
inclure	1	7
pratiques	1	9
négociations	1	12
toujours	1	8
constituer	1	10
fondamental	1	11
agira	1	5
seulement	1	9
lois	1	4
veiller	1	7
associer	1	8
bénéficient	1	11
publiques	1	9
représentatives	1	15
instauration	1	12
gouvernance	1	11
citoyenne	1	9
inscrivant	1	10
pleinement	1	10
essentiel	1	9
éventuel	1	8
changement	1	10
collaboration	1	13
centraux	1	8
partenariat	1	11
œuvrer	1	6
sauvegarder	1	11
existant	1	8
améliorant	1	10
obtiennent	1	10
perçu	1	5
menaçant	1	8
pourtant	1	8
parade	1	6
efficace	1	8
potentielles	1	12
admettre	1	8
soient	1	6
contraindrait	1	13
chinois	1	7
indien	1	6
demeurons	1	9
désireux	1	8
conserver	1	9
notre	1	5
appartient	1	10
tenter	1	6
relancer	1	8
trouvant	1	8
moyens	1	6
améliorer	1	9
quantitatif	1	11
qualitatif	1	10
cibler	1	6
créatrices	1	10
durables	1	8
interventions	1	13
concentrées	1	11
touchées	1	8
veut	1	4
compétitive	1	11
chance	1	6
citoyen	1	7
âge	1	3
travailler	1	10
occuper	1	7
impérieux	1	9
augmenter	1	9
éducation	1	9
inscrire	1	8
prochaines	1	10
courage	1	7
prendre	1	7
większa	1	7
będące	1	6
uwarunkowane	1	12
raymond	1	7
langendries	1	11
lou	1	3
mcdonald	1	8
mantovani	1	9
lancker	1	7
hanna	1	5
foltynkubicka	1	13
yiannakis	1	9
matsis	1	6
europejkiej	1	11
skierowany	1	10
dołączony	1	9
dzuc	1	4
zebrała	1	7
zażądała	1	8
francja	1	7
wstępny	1	7
sierpnia	1	8
skierowanego	1	12
zaproponowanego	1	15
kwestionuje	1	11
żyjącej	1	7
procesem	1	8
rozumieć	1	8
uzupełniający	1	13
najróżniejszych	1	15
nieprzerwanie	1	13
konstytucję	1	11
zawierają	1	9
definicje	1	9
niekompletna	1	12
zastosowały	1	11
nfp	1	3
nic	1	3
zmieniło	1	8
łonie	1	5
samymi	1	6
rolna	1	5
rozwojowej	1	10
odzwierciedlenie	1	16
przeznaczono	1	12
mld	1	3
wykorzystano	1	12
połowie	1	7
gruntów	1	7
kształtowanie	1	13
kulturalnego	1	12
odnawianie	1	10
uszkodzonego	1	12
drzewostanu	1	11
cyklów	1	6
wodnych	1	7
zdrowotnego	1	11
żywotności	1	10
zanieczyszczeniami	1	18
skażeniami	1	10
szkodliwymi	1	11
wpływami	1	8
choroby	1	7
szkodniki	1	9
erozja	1	6
zamieszkującej	1	14
drzewostanem	1	12
pogłowiem	1	9
zapobiegać	1	10
zjawiskom	1	9
zwalczać	1	8
kolei	1	5
przyczynę	1	9
rozprzestrzeniania	1	18
wyrąb	1	5
umiarkowanym	1	12
klimacie	1	8
zniekształceń	1	13
handlowej	1	9
węgiel	1	6
zgromadzony	1	11
biomasie	1	8
glebie	1	6
odgrywanej	1	10
pochłaniacza	1	12
obiegu	1	6
przyrodzie	1	10
odnawiania	1	10
rozszerza	1	9
zróżnicowania	1	13
pochodne	1	8
spowolnienia	1	12
ocieplenia	1	10
efektu	1	6
cieplarnianego	1	14
spełniając	1	10
szersze	1	7
deficytu	1	8
energetycznego	1	14
upraw	1	5
roślin	1	6
zastępczego	1	11
alternatywnego	1	14
charakteryzujących	1	18
nadprodukcją	1	12
niektórymi	1	10
reformami	1	9
drzewna	1	7
mocno	1	5
akcentowana	1	11
dziedzinę	1	9
drugorzędną	1	11
osiąga	1	6
obroty	1	6
żywotność	1	9
ekologicznym	1	12
płodów	1	6
wprawdzie	1	9
docenia	1	7
gospodarczemu	1	13
potencjałowi	1	12
kryjącym	1	8
możliwościom	1	12
zarobkowym	1	10
mieszkańców	1	11
wymaganiom	1	10
stawianym	1	9
wówczas	1	7
uda	1	3
wypracować	1	10
innowacyjne	1	11
koncepcje	1	9
nań	1	3
nakładać	1	8
niewspółmiernych	1	16
ograniczających	1	15
aa	1	2
ab	1	2
ac	1	2
niemalże	1	8
uwzględniano	1	12
dotychczasowa	1	13
wykorzystywała	1	14
zintegrowania	1	13
całą	1	4
szczytach	1	9
szóstemu	1	8
programowi	1	10
rozszerzeniu	1	12
przewidziany	1	12
ścisłej	1	7
stworzyła	1	9
opisane	1	7
uwidaczniają	1	12
spójnego	1	8
leśnymi	1	7
oddziaływań	1	11
sektorowych	1	11
sprawdzić	1	9
przyszłym	1	9
wyjątkowo	1	9
rygorystycznego	1	15
wypracuje	1	9
ujednolicenie	1	13
interpretacji	1	13
rozumienia	1	10
pojęcia	1	7
lepsza	1	6
prowadzonym	1	11
rozwinęły	1	9
wizję	1	5
wizji	1	5
szczytu	1	7
podkreślano	1	11
pozostałych	1	11
milenijnych	1	11
zobowiązały	1	11
zawierającego	1	13
szóstym	1	7
posiedzeniem	1	12
unff	1	4
wcielenia	1	9
konkluzji	1	9
wiążący	1	7
reprezentować	1	13
respektuje	1	10
założeń	1	7
opracowanych	1	12
instrumentu	1	11
utworzeniu	1	10
interservice	1	12
dyrekcjami	1	10
generalnymi	1	11
zajmującymi	1	11
wyjścia	1	7
dotychczasową	1	13
poziomą	1	7
pionowej	1	8
szczeble	1	8
koordynowałby	1	13
sekretariat	1	11
sekretariacie	1	13
komórki	1	7
organizacyjnej	1	14
koordynowaniem	1	14
sfc	1	3
sprecyzowanie	1	13
zrealizowane	1	12
współfinansuje	1	14
wcielić	1	7
opracowując	1	11
uwzględniały	1	12
susza	1	5
typowych	1	8
krajobrazów	1	11
górskich	1	8
rozdzielenia	1	12
dróg	1	4
nieograniczony	1	14
wstęp	1	5
przyczyną	1	9
znacznych	1	9
erozyjnych	1	10
sformułowania	1	13
adresem	1	7
zbieranie	1	9
wykorzystywanie	1	15
odpadowej	1	9
tymczasowy	1	10
wypalonych	1	10
spekulacjom	1	11
pożarach	1	8
dochodzeniowego	1	15
zajmującego	1	11
przestępstwami	1	14
naturalnym	1	10
następny	1	8
repertuaru	1	10
uaktualnić	1	10
zadowalające	1	12
występowania	1	12
wybuchu	1	7
siecią	1	6
umożliwia	1	9
rozprzestrzenianie	1	18
uświadomienie	1	13
łagodzenia	1	10
faworyzowanie	1	13
naukowo‑badawczej	1	17
optymalizację	1	13
usilnie	1	7
surowca	1	7
odnawialnego	1	12
wyrobów	1	7
repertuarze	1	11
kogeneracja	1	11
biopaliwa	1	9
sprawdzenie	1	11
wytwarzane	1	10
bazie	1	5
wypływające	1	11
koordynacyjne	1	13
pozostałej	1	10
papier	1	6
stworzono	1	9
dobrowolnych	1	12
prywatnej	1	9
mobilizację	1	11
przezwyciężenie	1	15
niekorzystnych	1	14
uwarunkowań	1	11
ciążących	1	9
wprowadzaniu	1	12
trwale	1	6
pokrycie	1	8
naukowo‑rozwojowej	1	18
podniesienia	1	12
użytki	1	6
korek	1	5
naturalny	1	9
grzyby	1	6
jagody	1	6
świadczenie	1	11
polowania	1	9
myślistwo	1	9
niemałą	1	7
dywersyfikacji	1	14
obejmował	1	9
łańcuch	1	7
począwszy	1	9
skończywszy	1	11
wyrobach	1	8
zalesiania	1	10
rodzimych	1	9
występujących	1	13
obszarom	1	8
wiejskim	1	8
przeanalizować	1	14
mniejszy	1	8
jakich	1	6
producenci	1	10
korzyścią	1	9
stosownie	1	9
wynagradzać	1	11
zapobiegających	1	15
występowaniu	1	12
zrównoważoną	1	12
naturalnymi	1	11
wodnego	1	7
przeciwdziałanie	1	16
erozji	1	6
udzielane	1	9
różnicowane	1	11
równoprawnie	1	12
wyższych	1	8
badawczo‑rozwojowej	1	19
dostrzeżenia	1	12
siódmego	1	8
ramowego	1	8
platformy	1	9
technologicznej	1	15
papieru	1	7
oferowanych	1	11
leonardo	1	8
erasmus	1	7
rozwojowych	1	11
nieodzownym	1	11
certyfikowanie	1	14
starają	1	7
dać	1	3
konsumentom	1	11
uwzględniającej	1	15
fsc	1	3
pefc	1	4
wiarygodne	1	10
lui	1	3
avait	1	5
décembre	1	8
propose	1	7
l'élaboration	1	13
amorcé	1	6
début	1	5
siècle	1	6
fixée	1	5
ambitieux	1	9
sommets	1	7
très	1	4
haut	1	4
barre	1	5
hommes	1	6
liée	1	4
société	1	7
dynamique	1	9
fondée	1	6
savoir	1	6
quel	1	4
l'intérêt	1	9
lancer	1	6
qu'il	1	5
s'agit	1	6
là	1	2
terrain	1	7
d'après	1	7
traités	1	7
certes	1	6
recense	1	7
multitude	1	9
d'"actions	1	10
décennies	1	9
conçues	1	7
différentes	1	11
concernent	1	10
aura	1	4
l'instar	1	8
répondre	1	8
brièvement	1	10
l'importance	1	12
s'expliquent	1	12
replacées	1	9
contexte	1	8
troisième	1	9
section	1	7
tenterons	1	9
d'assembler	1	11
composent	1	9
corps	1	5
jointe	1	6
occupent	1	8
d'hectares	1	10
exploités	1	9
contrairement	1	13
boisée	1	6
croît	1	5
caractérisé	1	11
grande	1	6
l'europe	1	8
possède	1	7
tradition	1	9
d'exploitation	1	14
notion	1	6
durabilité	1	10
introduite	1	10
brundtland	1	10
désormais	1	9
discours	1	8
tire	1	4
origine	1	7
espèces	1	7
appartiennent	1	13
privés	1	6
superficie	1	10
mais	1	4
plupart	1	7
dernier	1	7
domaniales	1	10
considérablement	1	16
accrue	1	6
foresterie	1	10
emploie	1	7
actives	1	7
travaillant	1	11
primaire	1	8
secondaire	1	10
essentielle	1	11
l'amélioration	1	14
nombreux	1	8
débats	1	6
porté	1	5
l'opportunité	1	13
d'intégrer	1	10
liste	1	5
figurant	1	8
l'annexe	1	8
fortes	1	6
réserves	1	8
émises	1	6
aujourd'hui	1	11
l'égard	1	7
n'ont	1	5
d'inscrire	1	10
soumis	1	6
réglementation	1	14
aucune	1	6
n'existe	1	8
fondaient	1	9
commerciale	1	11
faveur	1	6
balbutiements	1	13
allant	1	6
pris	1	4
série	1	5
proposé	1	7
établit	1	7
prévoyaient	1	11
ministres	1	9
rallié	1	6
vues	1	4
atil	1	4
rejeté	1	6
législative	1	11
limitée	1	7
exemple	1	7
époque	1	6
d'harmonisation	1	15
législations	1	12
tentative	1	9
normalisation	1	13
bruts	1	5
phytosanitaire	1	14
prudente	1	8
mémorandum	1	10
marque	1	6
tournant	1	8
systématique	1	12
limitant	1	8
ses	1	3
marquant	1	8
l'engagement	1	12
montraient	1	10
qu'un	1	5
exclusivement	1	13
citons	1	6
boisement	1	9
superficies	1	11
liège	1	5
système	1	7
complété	1	8
incendies	1	9
ressources	1	10
génétiques	1	10
visaient	1	8
sylvicole	1	9
élaboration	1	11
finalement	1	10
donné	1	5
coup	1	4
d'envoi	1	7
approfondissement	1	17
publié	1	6
sous	1	4
nom	1	3
d'"eurofor	1	10
l'histoire	1	10
fin	1	3
conduit	1	7
féliciter	1	9
traduit	1	7
expériences	1	11
stade	1	5
porter	1	6
jugement	1	8
définitif	1	9
succès	1	6
formulent	1	9
concrètement	1	12
d'objectifs	1	11
assortis	1	8
paquets	1	7
correspondants	1	14
difficiles	1	10
évaluer	1	7
car	1	3
permet	1	6
dialogue	1	8
structuré	1	9
parvenir	1	8
cohérent	1	8
stratégiques	1	12
mai	1	3
étroite	1	7
soumettre	1	9
tard	1	4
après	1	5
semestre	1	8
générale	1	8
résultant	1	9
réformes	1	8
ème	1	3
l'élargissement	1	15
procéder	1	8
façon	1	5
cohérente	1	9
soumet	1	6
suggestions	1	11
articulées	1	10
suit	1	4
obligations	1	11
souscrites	1	10
forestiers	1	10
maintenir	1	9
atténuation	1	11
climatiques	1	11
approvisionnement	1	17
énergétique	1	11
revenus	1	7
perfectionnement	1	16
professionnels	1	14
peutil	1	6
fixés	1	5
potentiel	1	9
considérable	1	12
seuls	1	5
utilisés	1	8
vigoureusement	1	14
concurrence	1	11
mondiale	1	8
joue	1	4
intéressées	1	11
perdent	1	7
vue	1	3
qu'une	1	6
marquée	1	7
d'obtenir	1	9
résultats	1	9
crainte	1	7
pratiquer	1	9
propres	1	7
infondée	1	8
yeux	1	4
l'ouverture	1	11
dynamisme	1	9
décrites	1	8
laissent	1	8
augurer	1	7
auront	1	6
dessiner	1	8
zgodny	1	6
przestanie	1	10
fragmentaryzacji	1	16
przeszkadzać	1	12
postawionego	1	12
powstrzymanie	1	13
dziś	1	4
pośredni	1	8
koordynowanie	1	13
doprowadziło	1	12
ujemnych	1	8
pogodzenie	1	10
koordynowaniu	1	13
dotychczasowej	1	14
przeprowadzaniu	1	15
wcześnie	1	8
sieć	1	4
mająca	1	6
ekologicznej	1	12
poszanowaniu	1	12
ramowej	1	7
przyznawana	1	11
wspierającej	1	12
właścicieli	1	11
sukcesu	1	7
zrównoważenia	1	13
niedostatki	1	11
konfliktów	1	10
społecznością	1	13
sámi	1	4
mieszkańcami	1	12
pilne	1	5
zwyczajowych	1	12
ziemi	1	5
zależnych	1	9
hiltrud	1	7
breyer	1	6
sonik	1	5
maciej	1	6
grabowski	1	9
castiglione	1	11
martinez	1	8
połowowymi	1	10
akwakultury	1	11
niedojrzałych	1	13
organizmów	1	10
wypełniła	1	9
zapisane	1	8
strefą	1	6
mil	1	3
przewidywano	1	12
uprzednio	1	9
szerokich	1	9
konsultacjach	1	13
przemysłem	1	10
wydaniem	1	8
doradczego	1	10
morza	1	5
północnego	1	10
doradzaniu	1	10
funkcjonowaniem	1	15
skutecznością	1	13
doradztwa	1	9
ocenach	1	7
zabezpieczający	1	15
przyszłość	1	10
utrzymany	1	9
dalszą	1	6
dłużej	1	6
przewidywane	1	12
pozostaną	1	9
radą	1	4
zasugerował	1	11
zauważył	1	8
brytyjskie	1	10
opowiedziały	1	12
pożądane	1	8
witlinka	1	8
żabnicy	1	7
zaniepokojeniem	1	15
stwierdziła	1	11
komercyjną	1	10
bezpiecznymi	1	12
granicami	1	9
czarniaka	1	9
ilościowej	1	10
prawdopodobnych	1	15
kwadracie	1	9
szetlandzkim	1	12
opowiadają	1	10
brytyjskiego	1	12
zasięgnięciu	1	12
naprawczego	1	11
ustanowiona	1	11
uwypukliła	1	10
uznała	1	6
północy	1	7
szkocji	1	7
summary	1	7
meets	1	5
stakeholder	1	11
north	1	5
ns	1	2
restriction	1	11
metre	1	5
demersal	1	8
historic	1	8
maintained	1	10
evaluations	1	11
asked	1	5
incidence	1	9
beam	1	4
trawlers	1	8
horsepower	1	10
arrangements	1	12
experimental	1	12
designed	1	8
agrees	1	6
recommendation	1	14
properly	1	8
strict	1	6
engine	1	6
consistent	1	10
licensed	1	8
forthcoming	1	11
revisions	1	9
reviewing	1	9
consulting	1	10
highlights	1	10
mariehélène	1	11
zawarcie	1	8
sporządzać	1	10
reformę	1	7
respektujących	1	14
trwałość	1	8
przetrwania	1	11
połowowej	1	9
dłuższej	1	8
rybacy	1	6
reprezentują	1	12
ustalanie	1	9
zrekompensowania	1	16
rybakom	1	7
spojrzeć	1	8
planując	1	8
rozważając	1	10
analizując	1	10
uzupełnienia	1	12
znaczny	1	7
brzegów	1	7
ścieki	1	6
rolnicze	1	8
głębinowa	1	9
wydobywcza	1	10
morski	1	6
ekologii	1	8
przyznając	1	10
rozsądku	1	8
rybołówstwo	1	11
nieunikniony	1	12
przełowienie	1	12
niezrównoważone	1	15
rybne	1	5
ilustruje	1	9
wykazały	1	8
zanieczyszczenia	1	16
powodują	1	8
szkody	1	6
etapach	1	7
pokarmowego	1	11
walory	1	6
handlowe	1	8
zagadnienia	1	11
troski	1	6
wykorzystywana	1	14
szkodą	1	6
żywotnej	1	8
równowagą	1	9
ekologiczną	1	11
subwencyjnych	1	13
kompensacyjnych	1	15
prowadzących	1	12
wybiórczości	1	12
połów	1	5
zadowalający	1	12
rozmnażania	1	11
rybom	1	5
tarła	1	5
minimalnym	1	10
jakikolwiek	1	11
biologiczną	1	11
czasowe	1	7
wyłączenie	1	10
skrupulatnie	1	12
siedliska	1	9
powrócą	1	7
biologicznego	1	13
zaniepokojony	1	13
ghost	1	5
podjęła	1	7
długo-	1	6
krótkoterminowe	1	15
kontrolowała	1	12
wprowadzanych	1	13
szkodliwe	1	9
biologiczne	1	11
następstwa	1	10
okresów	1	7
odławianie	1	10
zabronione	1	10
oczek	1	5
najbliższym	1	11
pilotażowych	1	12
wprowadzając	1	12
zakazania	1	9
rozważono	1	9
połączenie	1	10
odpowiednimi	1	12
zachętami	1	9
aktywnie	1	8
działała	1	8
redukcji	1	8
przyłowów	1	9
zwrócenia	1	9
przyjaznego	1	11
pakietu	1	7
wyznaczania	1	11
zbędnych	1	8
skorzystania	1	12
uzupełniającego	1	15
odtworzenia	1	11
absolutnie	1	10
rozwinięcie	1	11
niezbędnej	1	10
wykrywania	1	10
obecności	1	9
statków	1	7
rybackich	1	9
zamkniętych	1	11
chronionych	1	11
rzeczywistej	1	12
zreformowanej	1	13
charakterystyczne	1	17
komitetami	1	10
doradczymi	1	10
rozwijane	1	9
technicznego	1	12
komitetów	1	9
obszarami	1	9
morskimi	1	8
zadowalających	1	14
regenerating	1	12
progressive	1	11
spawning	1	8
brink	1	5
collapse	1	8
unsustainable	1	13
multi	1	5
optimisation	1	12
minimisation	1	12
causes	1	6
thrown	1	6
overboard	1	9
dead	1	4
tonnes	1	6
squaremashed	1	12
panels	1	6
nontarget	1	9
challenge	1	9
start	1	5
trials	1	6
departure	1	9
grounds	1	7
bans	1	4
flexibility	1	11
midterm	1	7
play	1	4
stone	1	5
diverse	1	7
alter	1	5
deepwater	1	9
northwest	1	9
scotland	1	8
intends	1	7
wellidentified	1	14
credible	1	8
obviously	1	9
evaluated	1	9
longterms	1	9
integrating	1	11
ecological	1	10
specificity	1	11
fishes	1	6
distinguish	1	11
distribution	1	12
counterproductive	1	17
formulating	1	11
regulatory	1	10
devise	1	6
intensify	1	9
draw	1	4
consensus	1	9
past	1	4
administrations	1	15
institutes	1	10
identifying	1	11
aiming	1	6
test	1	4
isolated	1	8
prohibits	1	9
landing	1	7
offered	1	7
stand	1	5
considerations	1	14
assuming	1	8
exigencies	1	10
formal	1	6
near	1	4
overexploitation	1	16
waste	1	5
immediate	1	9
solutions	1	9
productivity	1	12
kept	1	4
maximize	1	8
required	1	8
mature	1	6
spawn	1	5
viable	1	6
solution	1	8
accompanied	1	11
rebuild	1	7
newly	1	5
targeted	1	8
fleets	1	6
generate	1	8
detrimental	1	11
deepsea	1	7
ecosystem	1	9
encrusted	1	9
seamounts	1	9
extremely	1	9
debate	1	6
necessity	1	9
involves	1	8
reversing	1	9
spill	1	5
reserve	1	7
boundaries	1	10
export	1	6
eggs	1	4
larvae	1	6
populations	1	11
reproductive	1	12
efficacy	1	8
conclusively	1	12
scientifically	1	14
seasonal	1	8
interaction	1	11
inevitable	1	10
restore	1	7
harvesting	1	10
study	1	5
classified	1	10
incidentally	1	12
targeting	1	9
premarket	1	9
biological	1	10
impacts	1	7
induced	1	7
mortalities	1	11
affecting	1	9
immature	1	8
nonlegal	1	8
sexes	1	5
loss	1	4
catching	1	8
traditional	1	11
command	1	7
supplemented	1	12
fixes	1	5
pingers	1	7
soundemitting	1	13
dolphindeterring	1	16
nets	1	4
hatches	1	7
spaced	1	6
metal	1	5
grid	1	4
cetacean	1	8
net	1	3
hook	1	4
depth	1	5
casting	1	7
accidental	1	10
turtles	1	7
prohibited	1	10
observers	1	9
landings	1	8
disregard	1	9
landed	1	6
quantify	1	8
reassessment	1	12
realistic	1	9
carriage	1	8
static	1	6
smaller	1	7
revised	1	7
satellite	1	9
unauthorised	1	12
remote	1	6
welcomes	1	8
direction	1	9
playing	1	7
ecologically	1	12
centrally	1	9
becomes	1	7
knowledgeable	1	13
preserve	1	8
socioeconomic	1	13
inevitably	1	10
suggests	1	8
activating	1	10
mechanism	1	9
subsidisation	1	13
compensation	1	12
negatively	1	10
fundamental	1	11
determines	1	10
contents	1	8
depend	1	6
zawierające	1	11
inicjatywa	1	10
energia	1	7
przygotowywany	1	14
żaden	1	5
elektryczności	1	14
spowodowały	1	11
wzmocniły	1	9
kierunki	1	8
nieodpowiednich	1	15
intensyfikację	1	14
zauważając	1	10
ciepła	1	6
odpadowego	1	10
swobodnego	1	10
popytu	1	6
wskazać	1	7
efektywnie	1	10
eksploatowane	1	13
informowanie	1	12
nasilenie	1	9
szóstej	1	7
obrotowych	1	10
ujednolicona	1	12
obniżonej	1	9
zaleceniami	1	11
zachowują	1	9
wspomniany	1	10
pociągnie	1	9
wymagany	1	8
ekonomicznego	1	13
procentowe	1	10
wynoszącego	1	11
blisko	1	6
realistycznego	1	14
ambitnego	1	9
dwukrotnością	1	13
dbania	1	6
całkowitego	1	11
obniżenia	1	9
ponoszonych	1	11
używaniem	1	9
gospodarstwach	1	14
zastosowaniem	1	13
przemysłowym	1	12
wykorzystany	1	12
uzyskiwane	1	10
okażą	1	5
korzystne	1	9
trwałymi	1	8
usprawiedliwienia	1	17
wydajną	1	7
energetycznie	1	13
wyeliminować	1	12
stojące	1	7
technologiami	1	13
zdecentralizowanymi	1	19
rynkowy	1	7
międzyregionalnej	1	17
siódmy	1	6
wykonalności	1	12
realistyczny	1	12
ambitny	1	7
polegający	1	10
dwukrotności	1	12
wiążące	1	7
uwzględniające	1	14
definicję	1	9
rzeczonych	1	10
tj	1	2
geotermicznej	1	13
słonecznej	1	10
termicznej	1	10
wykorzystującej	1	15
wytwarzanej	1	11
uzgodnienia	1	11
odnawiać	1	8
porównywalnej	1	13
unijny	1	6
monitoringu	1	11
służący	1	7
określaniu	1	10
dopuszczania	1	12
zatwierdzania	1	13
usprawniających	1	15
przyspieszających	1	17
odmowie	1	7
władzach	1	8
uczciwe	1	7
wolne	1	5
ukrytego	1	8
opodatkowania	1	13
bogactw	1	7
stwarzać	1	8
dążąc	1	5
zmniejszane	1	11
spójnych	1	8
średniookresowej	1	16
rozwijając	1	10
oscylacji	1	9
narzędziom	1	10
solidne	1	7
systematycznie	1	14
wykonalność	1	11
długookresowy	1	13
kosztowo	1	8
wykorzystujące	1	14
rozmiaru	1	8
osiągnęły	1	9
konkurencyjnych	1	15
ulgi	1	4
odstępstwa	1	10
renowacyjnych	1	13
składkowe	1	9
wspieranych	1	11
odpowiadającą	1	13
celom	1	5
obciążać	1	8
finansowo	1	9
paliw	1	5
chłodzących	1	11
oddalonych	1	10
mechanizmami	1	12
doszło	1	6
nadmiernego	1	11
obszerną	1	8
wykorzystywaniem	1	16
dążą	1	4
realizacją	1	10
znają	1	5
opanowane	1	9
techniki	1	8
zachęcają	1	9
publiczny	1	9
nada	1	4
pierwszeństwo	1	13
pochodzącej	1	11
kosztowej	1	9
budowanych	1	10
poddawanych	1	11
renowacji	1	9
kładących	1	9
wykorzystującego	1	16
oznakowania	1	11
marginalizacji	1	14
elektrociepłowniach	1	19
użytkowe	1	8
rozciągnięcia	1	13
przedmiotowego	1	14
charakterystyki	1	15
budynki	1	7
współdziałania	1	14
budowlanych	1	11
domów	1	5
normach	1	7
why	1	3
choices	1	7
succeed	1	7
jeopardised	1	11
drastic	1	7
increases	1	9
prices	1	6
coal	1	4
uranium	1	7
finite	1	6
alarming	1	8
rely	1	4
our	1	3
using	1	5
doubt	1	5
tapped	1	6
dramatically	1	12
peak	1	4
occurs	1	6
