word_form	frequency	length
globaalin	1	9
sovelluspotentiaalin	1	20
luotaessa	1	9
yhdenmukaisemman	1	16
koulutusvaatimuksia	1	19
suuryritysten	1	13
tutkimuslaitosten	1	17
verkottumista	1	13
uudistusohjelmiensa	1	19
uudistusohjelmien	1	17
rajoituta	1	9
käyttökelpoisuutta	1	18
terveysala	1	10
hyvinvointi	1	11
kehittymisessä	1	14
elinkeinotoiminnassa	1	20
sääntelyjärjestelmän	1	20
yleisradiotoiminta	1	18
yhteiskunnallisesta	1	19
tehtävästään	1	12
sisällöllisten	1	14
verkkoasioinnin	1	15
yleisradioyhtiöillä	1	19
puolueettoman	1	13
tiedonvälityksen	1	16
turvaajina	1	10
yleisradioyhtiöiden	1	19
takaamista	1	10
platformeihin	1	13
sähköisissä	1	11
eläkettä	1	8
yhteentoimivuudelle	1	19
parhaille	1	9
käytänteille	1	12
esteetöntä	1	10
sijoittautumista	1	16
institutionaalisista	1	20
edistämiselle	1	13
sähköisellä	1	11
taitoihin	1	9
tvttaitojen	1	11
kertomalla	1	10
rohkaisemalla	1	13
luovuuden	1	9
vanhenevan	1	10
panostaa	1	8
tuotesuunnitteluun	1	18
design	1	6
all	1	3
sopiviin	1	8
tekniikoissa	1	12
erityisryhmien	1	14
sähköisiin	1	10
kiirehtimään	1	12
vuodelle	1	8
osallisuusaloitetta	1	19
vanhenemista	1	12
esaatavuutta	1	12
taattavuutta	1	12
yksikään	1	8
tahtomattaan	1	12
yhteiskunnallisesti	1	19
vaurautta	1	9
hyödyttävä	1	10
tvtinnovaatioiden	1	17
valtavasta	1	10
tvtalalla	1	9
i2010strategiapaperi	1	20
saatettuina	1	11
luultavimmin	1	12
erinäköisiä	1	11
vaikeaan	1	8
valmistaudumme	1	14
ennustaa	1	8
teknologia	1	10
emmekä	1	6
ennustamaan	1	11
mullistuksen	1	12
yrittää	1	7
arvailla	1	8
trendejä	1	8
etumatkansa	1	11
kilpailijoihinsa	1	16
rinnakkaisaloilla	1	17
puhelinverkoista	1	16
mobiiliin	1	9
internetpohjaisia	1	17
viestintäverkkoja	1	17
tasaa	1	5
kilpailuolosuhteita	1	19
todistamme	1	10
alkavassa	1	9
ubiikkia	1	8
engl	1	4
society	1	7
ihminen	1	7
saisikin	1	8
tuloksesta	1	10
päätelaitteesta	1	15
autot	1	5
kolarista	1	9
pelastuslaitokselle	1	19
säilykepurkit	1	13
sisällöstään	1	12
varoittavat	1	11
käyttöajan	1	10
menemisestä	1	11
matkapuhelimet	1	14
automaattisesti	1	15
äänettömälle	1	12
elokuvateatterissa	1	18
kotoa	1	5
poistuttaessa	1	13
kannettava	1	10
päätelaite	1	10
avaimet	1	7
lompakko	1	8
reklamoivat	1	11
kodeista	1	8
tuotantolaitoksista	1	19
toimistoista	1	12
älykkäitä	1	9
kommunikoivat	1	13
maapallolla	1	11
näkymät	1	7
kunnianhimoisempaa	1	18
katsovaa	1	8
i2010tiedonanto	1	15
katsovan	1	8
peruutuspeiliin	1	15
tarkastelevan	1	13
markkinaa	1	9
sääntelyssä	1	11
nykyinenkin	1	11
painolla	1	8
vanhentuvia	1	11
teknologioita	1	13
jäykällä	1	8
vanhentuvalla	1	13
yleispalveluun	1	14
kohdistuvalla	1	13
korostetusti	1	12
teknologianeutraalia	1	20
perusoikeudet	1	13
tietoturvallisuus	1	17
viestintätekniikat	1	18
lävistävät	1	10
arkipäivän	1	10
hetken	1	6
tiedostamatta	1	13
i2010strategiassa	1	17
oikeaan	1	7
kohdentamiseen	1	14
suotuisa	1	8
toimintaympäristö	1	17
käyttäjäläheisyyteen	1	20
otetuiksi	1	9
luottavat	1	9
edulliseksi	1	11
veturina	1	8
kannatettavia	1	13
murtautuminen	1	13
sisään	1	6
pelastaa	1	8
teollisuustuotannon	1	19
vaikuttavalla	1	13
dematerialisaatio	1	17
auto	1	4
tehtaalla	1	9
syö	1	3
immaterialisaatio	1	17
kulutuksessa	1	12
auton	1	5
reittien	1	8
kuluu	1	5
amaterilisaatio	1	15
fyysisten	1	9
liikematkailun	1	14
videoneuvotteluilla	1	19
i2010:n	1	7
perusteltavissa	1	15
tukevan	1	7
yhtäaikaisesti	1	14
nykyisenkin	1	11
paineita	1	8
uudistamiselle	1	14
valmisteltaessa	1	15
tietoalueen	1	11
perusedellytyksenä	1	18
laajakaistatasoisten	1	20
langattomien	1	12
lisääntymään	1	12
tehokkaimmillaan	1	16
puhtaan	1	7
markkinamekanismien	1	19
ajatukseen	1	10
varauksella	1	11
rspg	1	4
radio	1	5
spectrum	1	8
kaupallistamisesta	1	18
filosofisesta	1	13
pohdiskelusta	1	13
kenelle	1	7
radiotaajuudet	1	14
taajuuspoliittisen	1	18
keskittymiseen	1	14
keinotteluun	1	12
ulkopuolelta	1	12
ohjaisi	1	7
loppukäyttäjien	1	15
ongelmatilanteet	1	16
verkkoyhteyksistä	1	17
yhdenkin	1	8
tahtoaan	1	8
suuntautuessaan	1	15
osattomaksi	1	11
koulutusvaliokunna	1	18
i2010ohjelman	1	13
analysoitava	1	12
eurooppalaisissa	1	16
puiteohjelma	1	12
innovaatioohjelma	1	17
selkärangan	1	11
muodostaville	1	13
luomispotentiaaliaan	1	20
beazley	1	7
jolanta	1	7
dičkutė	1	7
bernat	1	6
marí	1	4
matteo	1	6
salvini	1	7
kuilun	1	6
sukupuolinäkökohdat	1	19
säätelytoimia	1	13
koulutustasosta	1	15
teknisissä	1	10
sääntelyelimissä	1	16
koordinointitoimissa	1	20
tuottajinakin	1	13
naistyövoima	1	12
käyttäjälähtöisten	1	18
designforall	1	12
valittava	1	9
teknologia-	1	11
ympäristöratkaisut	1	18
asettama	1	8
tavoitetaso	1	11
annetuissa	1	10
luovuuteen	1	10
‑palvelujen	1	11
investointipankkia	1	18
tutkimusrahoitukseen	1	20
cipohjelman	1	11
linkin	1	6
kytkeä	1	6
nykyaikaisiin	1	13
innovatiivisiin	1	15
lähtökohtien	1	12
eloperäisen	1	11
monipuolistumiseen	1	18
omavaraisuuden	1	14
energiamuotoja	1	14
yhdistelemällä	1	14
energiariippuvuutta	1	19
tuonnista	1	9
kasvihuonepäästöjä	1	18
omavaraisuutta	1	14
nykyaikaiselle	1	14
kilpailupuitteet	1	16
tämänkaltaisesta	1	16
maanviljelijälle	1	16
pyrkimys	1	8
arvostamista	1	12
energiatehokkaisiin	1	19
tuotantotapoihin	1	16
tuotantokustannukset	1	20
hyödynnettävyys	1	15
öljy-	1	5
kaasuvarannot	1	13
vähenevät	1	9
öljyntuotanto	1	13
supistuu	1	8
säästäväisesti	1	14
kuljetusetäisyyksiä	1	19
hajauttamalla	1	13
elintarvikehuoltoa	1	18
energiantuotantoa	1	17
tieteidenvälinen	1	16
normittaminen	1	13
teollistuvien	1	13
kasvamaan	1	9
pienentäen	1	10
öljyvarantoja	1	13
diversifioinnin	1	15
tuotavista	1	10
fossiilisista	1	13
vaihtoehtoisilla	1	16
fossiilisilla	1	13
polttoaineilla	1	14
sokerijuurikkaan	1	16
vähenemisestä	1	13
loppumisesta	1	12
piristämiseen	1	13
hylätyn	1	7
viljelykelpoisen	1	16
maatalouskäyttöön	1	17
tavoitteellisena	1	16
osuutena	1	8
turvautuvat	1	11
verovapautuksiin	1	16
verotuksesta	1	12
vesivaroihin	1	12
viljelykiertoa	1	14
tuotettaessa	1	12
syntyviä	1	8
puuta	1	5
villaa	1	6
lietettä	1	8
olkia	1	5
teurasjätettä	1	13
metsänomistajille	1	17
biomassatuotannon	1	17
‑käyttötavoista	1	15
kesantomaan	1	11
kestävälle	1	10
biomassaenergian	1	16
päämuodot	1	9
sokerista	1	9
öljykasveista	1	13
jäteöljyistä	1	12
biomassalämmityksen	1	19
olkien	1	6
polttamisen	1	11
voimalaitoksissa	1	16
energiantuotannosta	1	19
liittymässä	1	11
maatalousrahastosta	1	19
hyödyntäisivät	1	14
varojaan	1	8
horisontaalisiin	1	16
toimeenpannut	1	13
sokerijuurikkaista	1	18
viljeltävistä	1	13
vaihtoehtoisista	1	16
viljelykasveista	1	16
valmistettavien	1	15
-viljelykasveja	1	15
elinvoimaisimpia	1	16
bioenergiahankkeita	1	19
energiatarpeisiin	1	17
energioiden	1	11
elintarvikevarmuutta	1	20
energiatehokkuuden	1	18
elintarvikehuollon	1	18
yksityisistä	1	12
kokemuksista	1	12
eloperäinen	1	11
kiinnostavimmat	1	15
energiankäytön	1	14
ilmoittamastaan	1	15
aikataulusta	1	12
liiketoiminnallisen	1	19
investoijille	1	13
toimintasuunnitelmat	1	20
yhtenäisten	1	11
biomassatyyppien	1	16
määräävät	1	9
ympäristötoimet	1	15
energialähteen	1	14
myötävaikutusta	1	15
sopivien	1	8
erityispiirteiden	1	17
maatalousalalla	1	15
energiansäästöä	1	15
sivutuotteiden	1	14
energiantuotantoon	1	18
raakaainevarannoista	1	20
sokerialan	1	10
tiukka	1	6
pakollisten	1	11
häviämiseen	1	11
asettamisen	1	11
kilpailukykyisiä	1	16
köyhimmillä	1	11
heikon	1	6
tuotantotason	1	13
luonnonolosuhteista	1	19
energialähteinä	1	15
energiahintojen	1	15
kallistumiseen	1	14
enimmäislaajuutta	1	17
kehottaneensa	1	13
taattuun	1	8
enimmäispintaalaan	1	18
viljeltäväksi	1	13
kelpaavien	1	10
sopivimpien	1	11
viljeltävien	1	12
tukimuodot	1	10
biodieselille	1	13
anaerobiselle	1	13
hajottamiselle	1	14
biokaasulle	1	11
siirtyisivät	1	12
tämäntyyppiseen	1	15
suosimista	1	10
kehitysrahaston	1	15
madaltamaan	1	11
pintaalatuen	1	12
saps	1	4
viljelypalkkiot	1	15
sapsjärjestelmästä	1	18
lisätuen	1	8
-viljelykasveista	1	17
kannattavia	1	11
sopeutuksia	1	11
muuttumista	1	11
intensiivisemmäksi	1	18
kuormittamalla	1	14
lannoite-	1	9
kuluttamalla	1	12
pilaamalla	1	10
vesivaroja	1	10
viljely-	1	8
tuotantosektorin	1	16
teknologisilla	1	14
avustusten	1	10
lainaohjelmien	1	14
tarkoituksia	1	12
pienentyneiden	1	14
ulkomailta	1	10
tuotujen	1	8
tuotestandardien	1	16
‑kasvien	1	8
monimuotoista	1	13
maaseutuympäristöön	1	19
invasiivisiksi	1	14
kasvilajien	1	11
hallitsematon	1	13
valvontamekanismeja	1	19
ympäristöhyödykkeitä	1	20
vesistöjä	1	9
vahingoitettaisi	1	16
‑energian	1	9
tuotannolla	1	11
elinkaariarvion	1	15
koituvasta	1	10
teknologista	1	12
biomateriaalien	1	15
bioenergian	1	11
demonstrointia	1	14
tiedotuskampanjaa	1	17
biomateriaaleja	1	15
testaustoimet	1	13
tutkitaan	1	9
biomassa	1	8
polttoaineeksi	1	14
kemikaaleiksi	1	13
päästäisiin	1	11
autoteollisuuden	1	16
öljysektorin	1	12
pikimmin	1	8
erityiskasvien	1	14
-tuotteiden	1	11
erityiskemikaalien	1	18
raakaaineesta	1	13
kasvaisivat	1	11
hajoamattomat	1	13
kemialliset	1	11
erityiskasveja	1	14
hajautettuina	1	13
pienimuotoisina	1	15
maanviljelijöistä	1	17
muovi-	1	6
voiteluaine-	1	12
viimeaikaista	1	13
kasvipohjaisilla	1	16
fossiilienergiaa	1	16
kuluttavien	1	11
mineraalikuitujen	1	17
pellava-	1	8
hamppukuiduilla	1	15
farmaseuttisten	1	15
rokotteiden	1	11
lääketeollisuudelle	1	19
terveydenhoitoon	1	16
lannoitteina	1	12
kasvinsuojeluaineina	1	20
tuholaismyrkkyinä	1	17
lannoituksessa	1	14
kasviensuojelussa	1	17
luonnonmukaisia	1	15
viljelymenetelmiä	1	17
haastaa	1	7
raakaainetta	1	12
hypoallergeenista	1	17
kosmetiikkaa	1	12
lupaavia	1	8
yhteistuotantoa	1	15
oljesta	1	7
maatalouslähteistä	1	18
sähköntuotannolle	1	17
riippuvaisuutta	1	15
tutkimusrahoitus	1	16
kehitysmäärärahat	1	17
tehokkaampaan	1	13
yksityiseen	1	11
jätteistä	1	9
puumaisten	1	10
pajun	1	5
poppelin	1	8
heinäkasvien	1	12
poaceaelajin	1	12
vahingoitetaan	1	14
kasvistoja	1	10
tietyntyyppisten	1	16
lämmöntuotannon	1	15
pakolliset	1	10
edulliset	1	9
hyödyntämiselle	1	15
tukijärjestelmille	1	18
rahoitusresursseja	1	18
veroleikkauksia	1	15
primäärituotteista	1	18
maatilalla	1	10
jalostajat	1	10
pikaiseen	1	9
menestymiseen	1	13
toimintakeinoista	1	17
biojalostamoja	1	14
lopputuotteiden	1	15
valistamaan	1	11
biomassajätettä	1	15
biohajoava	1	10
teollisuusjäte	1	14
fossiilisten	1	12
edustavassa	1	11
verokannustimia	1	15
sekoittamista	1	13
lupaavina	1	9
tapoina	1	7
verotoimien	1	11
verovapautusten	1	15
edettävä	1	8
varovasti	1	9
vääristymiltä	1	13
maahantuotavien	1	15
alhaisten	1	9
ylikompensoinnin	1	16
verot	1	5
pitkiksi	1	8
ajoiksi	1	7
kvalifioidun	1	12
brasiliasta	1	11
tuotaville	1	10
elintarvikevarmuus	1	18
aarniometsien	1	13
varastoida	1	10
perimällä	1	9
kohdennetusti	1	13
pyrkiviä	1	8
kehittämishankkeita	1	19
korkeatasoisia	1	14
ympäristönormeja	1	16
kilpailukykyisenä	1	17
tehokkaampien	1	13
tutkimusrahoitusta	1	18
kustannustehokkaan	1	18
vedyn	1	5
halvempi	1	8
tuotantotapa	1	12
keksitään	1	9
kalliimpia	1	10
sekoittamalla	1	13
viljelytuotteiden	1	17
‑käyttö	1	7
alaisena	1	8
edullisemman	1	12
jatkuessa	1	9
vaikeampaa	1	10
jättämään	1	9
ruoan	1	5
maaalan	1	7
supistumiseen	1	13
vapautuu	1	8
‑käytölle	1	9
ekologian	1	9
maatalousmaan	1	13
menettäminen	1	12
kulttuuriperintömme	1	19
säilyisivät	1	11
tuotantotuen	1	12
kesannoitujen	1	13
‑järjestelyllä	1	14
viljellä	1	8
menetystä	1	9
agronomisiin	1	12
nettomarginaali	1	15
paikallistasolla	1	16
tuotantoohjelmansa	1	18
tärkkelysperunaa	1	16
durumvehnää	1	11
erityismääräyksiä	1	17
ympäristökäytäntöjä	1	19
tukikelpoinen	1	13
enimmäisala	1	11
aluekohtaisesti	1	15
kastelusta	1	10
viljelykasvista	1	15
keskimääräisestä	1	16
sadosta	1	7
kesantomaa	1	10
viljamarkkinoiden	1	17
tasapainottamiseksi	1	19
kesantomaata	1	12
viljelijän	1	10
kannustimen	1	11
viljelemiseen	1	13
kesannointimaksulla	1	19
hehtaarikohtaista	1	17
enimmäistakuuala	1	16
vakuusmaksu	1	11
hehtaari	1	8
tärkeimmälle	1	12
energiakasville	1	15
lyhytkiertoiselle	1	17
energiapuulle	1	13
miscanthusheinälle	1	18
enimmäistakuualasta	1	19
käytettiin	1	10
kasvihuoneilmiö	1	15
nykypolitiikkaa	1	15
päästötavoitteet	1	16
vähenisivät	1	11
hiilidioksidin	1	14
vähentäisi	1	10
metsitysohjelmilla	1	18
istuttamista	1	12
maatalousmaalle	1	15
tunnusti	1	8
monesta	1	7
erilaisesta	1	11
sähköstä	1	8
tuotettu	1	8
ehtymättömistä	1	14
tuuli	1	5
aurinkoenergia	1	14
rypsi	1	5
viljelykasvit	1	13
‑viljelykasveista	1	17
bensiinistä	1	11
kirjassaan	1	10
yhteisrahoitetaan	1	17
kehittämisrahaston	1	18
ympäristötaseet	1	15
positiivisiksi	1	14
tuotantotapoja	1	14
uusiutuvalle	1	12
energiankulutukselle	1	20
tukikelpoista	1	13
kesannointi-	1	12
hehtaariin	1	10
enimmäiskorvaukset	1	18
vapaaehtoisen	1	13
kesannoinnin	1	12
polttoainetta	1	13
tuottaville	1	11
kokonaisala	1	11
tukikelpoiseksi	1	15
suunnitellun	1	12
toimintaohjelmaksi	1	18
julkaistaneen	1	13
tarjoama	1	8
tärkkelysperunasta	1	18
sokerijuurikkaasta	1	18
rapsista	1	8
päämarkkinat	1	12
biodiesel	1	9
bioetanoli	1	10
dieselin	1	8
rapsiöljystä	1	12
jälkimmäinen	1	12
kehittäjä	1	9
bioetanolialalla	1	16
halpaa	1	6
bioetanolia	1	11
proalcool	1	9
etanolin	1	8
bensiinissä	1	11
saastuttavat	1	12
typpioksidi-	1	12
aldehydipäästöt	1	15
lisääntyvät	1	11
säästöt	1	7
ympäristöhaittoja	1	17
markkinaosuuksille	1	18
alkupuoliskolla	1	15
biopolttoainetta	1	16
tarjonta	1	8
verovapautuksilla	1	17
paikalliseen	1	12
kasvinviljelyyn	1	15
tariffin	1	8
halvoille	1	9
polttoaineille	1	14
synteettiseen	1	13
kaasuun	1	7
pohjautuviin	1	12
energianmuunnon	1	15
öljykasvit	1	10
kasviöljystä	1	12
teollisia	1	9
sovelluksia	1	11
pintaaktiiviset	1	15
voiteluaineet	1	13
liuottimet	1	10
linoleumi	1	9
valmistaa	1	9
kasvista	1	8
rapsi	1	5
soija	1	5
auringonkukka	1	13
pellavansiemen	1	14
biovoiteluaineiden	1	18
ennustettu	1	10
lähivuosina	1	11
öljypitoisuutta	1	15
kasvinjalostuksen	1	17
bioteknologian	1	14
öljyalan	1	8
halpojen	1	8
halpatuotanto	1	13
indonesiassa	1	12
hiilihydraattiset	1	17
kasvit	1	6
hiilihydraattisista	1	19
johdetut	1	8
‑tuotteet	1	9
paperi	1	6
liisterit	1	9
liimat	1	6
maatalouskemikaalit	1	19
vehnä	1	5
maissi	1	6
peruna	1	6
hiilihydraatin	1	14
lähdettä	1	8
viljan	1	6
tonniin	1	7
viljanviljelyyn	1	15
arvokkaita	1	10
erityiskasvit	1	13
aromeja	1	7
biosideja	1	9
hajusteita	1	10
sinappi	1	7
unikko	1	6
seesami	1	7
timjami	1	7
rosmariini	1	10
laventeli	1	9
minttu	1	6
pienimuotoista	1	14
halvempien	1	10
erityiskäyttö	1	13
maatilalle	1	10
käytöistä	1	9
ympäristöetuja	1	14
muovit	1	6
esimerkeistä	1	12
tiedonjakamisen	1	15
energiatalouksien	1	17
asiaankuuluviin	1	15
kiinnitti	1	9
laajemman	1	9
energiamuodon	1	13
veruke	1	6
laiminlyödä	1	11
energiatehokkuus	1	16
lievittämiseksi	1	15
keskitetty	1	10
‑politiikka	1	11
vastaaminen	1	11
rajoittavat	1	11
ainakaan	1	8
kannusta	1	8
verkostoihin	1	12
houkuttelevia	1	13
halpatuonnin	1	12
jalostustason	1	13
laatustandardit	1	15
jäljitettäviä	1	13
vähimmäislaatutasoja	1	20
kannatusta	1	10
maataloustuestaan	1	17
‑tuotteisiin	1	12
kestävämpään	1	12
hyödyllisiksi	1	13
tiedonhakumatkoja	1	17
itävaltaan	1	10
tanskaan	1	8
ranskaan	1	8
saksaan	1	7
yhdistyneeseen	1	14
kuningaskuntaan	1	15
suosiminen	1	10
pääsihteerinsä	1	14
puhemiehistölle	1	15
ann2	1	4
kansalaisläheisen	1	17
demokratiaa	1	11
demokraattisten	1	15
syvällinen	1	10
pohdinta	1	8
käytävää	1	8
julkisin	1	8
informaation	1	12
jakajina	1	8
muodostajina	1	12
yhdistyneet	1	11
poliittisiksi	1	13
puolueiksi	1	10
jättämällä	1	10
käyttämättä	1	11
puoluerahoituksen	1	17
hoyerin	1	7
rasmussenin	1	11
martensin	1	9
francescaton	1	12
maesin	1	6
bertinottin	1	11
kaminskin	1	9
bayroun	1	7
ruttellin	1	9
kirjelmä	1	8
puhemiehelle	1	12
pääsihteeri	1	11
puoluerahoituksella	1	19
lahjoituksia	1	12
jäsenmaksuja	1	12
ylijäämän	1	9
tavoittelevat	1	13
puolueisiin	1	11
velvollisia	1	11
viittaamaan	1	11
eurooppapolitiikasta	1	20
eurooppapolitiikan	1	18
eläviksi	1	8
juurtua	1	7
ilmenemismuotoihin	1	18
muodostettaessa	1	15
ilmaistaessa	1	12
mielipidettä	1	12
onnistua	1	8
rahoitussäännöksistä	1	20
perustuviksi	1	12
vaikuttaviksi	1	13
oikeushenkilöiksi	1	17
ohjesääntöön	1	12
henkilöjäsenyyttä	1	17
ehdokasasettelua	1	16
vaaleja	1	7
kongressien	1	11
järjestämisen	1	13
yksityiskohtia	1	14
parannusehdotuksia	1	18
kannetta	1	8
laittomina	1	10
joskin	1	6
tuomiosta	1	9
pantu	1	5
muutoksenhaku	1	13
vireille	1	8
jälkeisen	1	9
alkamisen	1	9
yhteenliittymästä	1	17
varainhoitovuodelle	1	19
aloitettiin	1	11
vaatimuksella	1	13
päätettiin	1	10
puhemiehistö	1	12
jakanut	1	7
kirjatun	1	8
jakoperusteen	1	13
kahdeksalle	1	11
puolueelle	1	10
anomuksen	1	9
laskutettu	1	10
salien	1	6
teknikkojen	1	11
tulkkien	1	8
tähänastisten	1	13
hakemusmenettelystä	1	19
pääpiirteissään	1	15
välttyisivät	1	12
työltä	1	6
kaksiportaiseksi	1	16
puolue	1	6
ihanteellinen	1	13
ajoitusta	1	9
rahoitussopimuksen	1	18
loppusumma	1	10
tilinpäätöksen	1	14
vastaanottajille	1	16
vuosittaiseen	1	13
ennakkoarvion	1	13
puoluekohtaista	1	15
perussummaa	1	11
saamaa	1	6
lisäsummaa	1	10
varalle	1	7
rahoitustaan	1	12
pitemmällä	1	10
lahjoituksista	1	14
jäsenmaksuista	1	14
omarahoitusosuudesta	1	20
muodostamiseen	1	14
menettelyllä	1	12
rajoitettuun	1	12
poikkeusmenettelyyn	1	19
budjettivuodeksi	1	16
neljänneksellä	1	14
rahavarojen	1	11
kaavamainen	1	11
kategorian	1	10
rahoitussopimusta	1	17
kategoriasta	1	12
huolta	1	6
taakka	1	6
vähäisenä	1	9
työsuunnitelma	1	14
joustavaksi	1	11
työssään	1	8
tapahtumiin	1	11
sujuisi	1	7
loppukertomusten	1	16
aikaistaa	1	9
toukokuun	1	9
perustekijöinä	1	14
käännöskustannukset	1	19
matkakustannukset	1	17
toivottavalta	1	13
aiheellisena	1	12
pohdinnan	1	9
säätiöitä	1	9
sivistystyötä	1	13
vaalilistat	1	11
muotoutumista	1	13
järjestettyihin	1	15
kansanäänestyksiin	1	18
vaaleihin	1	9
identiteetin	1	12
nuorisojärjestöjä	1	17
-liikkeitä	1	10
mietinnöstä	1	11
tavoittelevien	1	14
tavoittelemattomien	1	19
oikeusasema	1	11
perustuen	1	9
tarjoaako	1	9
syvällisen	1	10
huomioihin	1	10
vähimmäisturva	1	14
parlamenttikauden	1	17
käsittäen	1	9
puoluekohtaisen	1	15
perusmäärärahan	1	15
kuuluvasta	1	10
kustakin	1	8
jäsenestä	1	9
lisämäärärahan	1	14
ohjelmiensa	1	11
henkilöstönsä	1	13
kannattavalla	1	13
poikkeustapauksia	1	17
määrälle	1	8
varainhoitovuosille	1	19
ylijäämästä	1	11
varannoissa	1	11
hyväksyttävää	1	13
muuttua	1	7
tiedotukseen	1	12
rajata	1	6
poikkeustapauksissa	1	19
hyväksyjältä	1	12
toimintaohjelmaansa	1	19
joustavalla	1	11
toimielimien	1	12
puhemiehistöä	1	13
jenspeter	1	9
bonde	1	5
carnero	1	7
corbett	1	7
dehaene	1	7
andrew	1	6
duff	1	4
assunção	1	8
esteves	1	7
bronisław	1	9
geremek	1	7
ignasi	1	6
guardans	1	8
cambó	1	5
hannan	1	6
íñigo	1	5
méndez	1	6
vigo	1	4
mölzer	1	6
hansgert	1	8
poettering	1	10
sousa	1	5
pinto	1	5
järjestelmälle	1	14
toteuttamiskelpoisia	1	20
suojaisivat	1	11
ulkiset	1	7
noteerattujen	1	13
uudelleenjärjestelyn	1	20
omistavat	1	9
pääomaosakkeista	1	16
omistukseensa	1	13
oikeuksilla	1	11
ostotarjouksista	1	16
markkinakäytäntöjen	1	19
hyödykejohdannaisia	1	19
sisäpiiritiedon	1	15
sisäpiiriluettelojen	1	20
johtohenkilöiden	1	16
epäilyttävistä	1	14
vakauttamiselle	1	15
taulukoitaan	1	12
vastaavuus	1	10
yhtiöoikeudessa	1	15
yhtiölain	1	9
részvénytársaság'	1	17
rahamarkkinavälineet	1	20
määritettävän	1	13
painotettuun	1	12
keskihintaan	1	12
arvopapereiden	1	14
epälikvidejä	1	12
kokenut	1	7
arvostamaan	1	11
kaltaista	1	9
ilmenemisestä	1	13
suoriteta	1	9
useampi	1	7
-omistajien	1	11
havaitsemistaan	1	15
johtoelinten	1	12
arvostusmenetelmä	1	17
rahaa	1	5
annettavaksi	1	12
korottamista	1	12
korottamispäätöksen	1	19
sisältävä	1	9
vastikkeiden	1	12
lainmukaisuuden	1	15
tutkinnasta	1	11
antamisessa	1	11
enimmäispituudesta	1	18
myy	1	3
määrittelemää	1	13
rajaa	1	5
yhtiöjärjestyksessä	1	19
perustamiskirjassa	1	18
valtuudesta	1	11
enimmäismäärästä	1	16
voimassaoloajasta	1	17
vähimmäismäärästä	1	17
raportointi-	1	12
määrittelemiä	1	13
mitätöimään	1	11
hankitut	1	8
mitätöityjen	1	12
merkittyä	1	9
korottamiseen	1	13
pääomittamisella	1	16
tarkoittuja	1	11
maksettuun	1	10
milloinkaan	1	11
nettovarallisuuden	1	18
alentuminen	1	11
hankittu	1	8
taseensa	1	8
vastattavaapuolelle	1	19
jaettavissa	1	11
osakkuuksien	1	12
heikkenemisen	1	13
rahoituksella	1	13
osakkeenomistajalla	1	19
kiistää	1	7
tarkoitetulle	1	13
hakemalla	1	9
oikeusviranomaiselta	1	20
5a	1	2
johtoelimelle	1	13
merkintäetuoikeus	1	17
lisäedellytyksellä	1	18
vallitsevalla	1	13
markkinahinnalla	1	16
johtoelin	1	9
säädetystä	1	10
velvollisuudesta	1	16
kirjallisen	1	11
johtoelintä	1	11
merkintäetuoikeuden	1	19
rajoittamiseen	1	14
kirjallisten	1	12
osakeannissa	1	12
vallitsevaa	1	11
markkinahintaa	1	14
anti	1	4
onnistuisi	1	10
omistaa	1	7
loppujen	1	8
omistajia	1	9
alarajan	1	8
säännöksessä	1	12
tarkoitetuksi	1	13
noteeratuksi	1	12
yhtiöksi	1	8
osakkeilla	1	10
ylitetään	1	9
laskenut	1	8
osakelajeja	1	11
osakelajiin	1	11
ylittynyt	1	9
vähemmistöosakas	1	16
arviointipyyntö	1	15
ilmoitettiin	1	12
pääse	1	5
hinnasta	1	8
soveltuvin	1	10
virkkeessä	1	10
kirjallisina	1	12
vastaavuustaulukko	1	18
pääomaansa	1	10
simplification	1	14
työryhmä	1	8
saattamiselle	1	13
markkinakehitykseen	1	19
pääoma-	1	7
omistusrakenteisiin	1	19
lieventämällä	1	13
omistajaohjaukseen	1	18
sääntely-	1	9
hallintorasitteen	1	17
keventämistä	1	12
ansaitsee	1	9
erityiskiitoksen	1	16
päämäärät	1	9
byrokratian	1	11
lainsäädännölle	1	15
lisäisivätkö	1	12
takeiden	1	8
samanveroisiksi	1	15
yhtiöiltä	1	9
osakeyhtiöitä	1	13
perustettaessa	1	14
säilytettäessä	1	14
muutettaessa	1	12
suojaamisesta	1	13
osakkeenomistajia	1	17
simpler	1	7
tarkasteltiin	1	13
lainsäädäntöalaa	1	16
viidessä	1	8
edistäjät	1	9
tähänastiset	1	12
varmistettiin	1	13
huomautettava	1	13
parantavien	1	11
yrityssaneerauksen	1	18
esteinä	1	7
model	1	5
business	1	8
corporation	1	11
etuostoja	1	9
hyödyttöminä	1	12
välineinä	1	9
rasittavat	1	10
lisäkustannuksilla	1	18
isossabritanniassa	1	18
accounting	1	10
standards	1	9
board	1	5
institute	1	9
comparative	1	11
käyttäneet	1	10
yhtiöoikeussäädäntöä	1	20
mitassa	1	7
monimutkaisena	1	14
kalliina	1	8
anomalisena	1	11
järjestelmänä	1	13
muuttumisen	1	11
frits	1	5
bolkensteinin	1	13
maksimointi	1	11
investoijien	1	12
vähemmistöomistajien	1	20
käynyt	1	6
ilmeiseksi	1	10
yksinkertaistettava	1	19
nopeampaa	1	9
reagointia	1	10
slimsuositusten	1	15
