word_form	frequency	length
termelésivel	1	12
társadalmival	1	13
sokféleséget	1	12
kímélő	1	6
árvíz	1	5
ínség	1	5
erdőtűz	1	7
elvándorlásból	1	14
erdőtüzekből	1	12
aszálynak	1	9
végzetes	1	8
világára	1	8
tárolását	1	9
földcsuszamlás	1	14
földért	1	7
versengést	1	10
folyamataira	1	12
haszonkulcs	1	11
adottságokkal	1	13
diverzifikálására	1	17
terminológiával	1	15
álláslehetőségek	1	16
teremtésének	1	12
belépést	1	8
munkaviszony	1	12
ugyanígy	1	8
eredhetnek	1	10
hangsúlyozásából	1	16
munkaviszonyok	1	14
kohéziójának	1	12
azonosságának	1	13
éspedig	1	7
maradását	1	9
családtagjaikat	1	15
falunak	1	7
városoknak	1	10
időskorúakat	1	12
szükségleteiket	1	15
lakóhelyük	1	10
bíztatják	1	9
összpontosítsák	1	15
megtartják	1	10
befogadják	1	10
lakosokat	1	9
foglalhatnak	1	12
otthonát	1	8
művelődési	1	10
gyermekgondozásban	1	18
mikrohitelekhez	1	15
újjáélesztésében	1	16
korlátokba	1	10
ütköznek	1	8
gyermekgondozásra	1	17
gyermekgondozás	1	15
dolgozókra	1	10
képzésükre	1	10
megújításának	1	13
diverzifikálásának	1	18
megközelítései	1	14
infrastruktúrájába	1	18
megakadályozni	1	14
elnéptelenedését	1	16
fontosságának	1	13
falvakat	1	8
fejlesztő	1	9
tevékenységként	1	15
felsorolni	1	10
faluban	1	7
családokat	1	10
háziipar	1	8
minőségorientált	1	16
szabályzatok	1	12
áruvédjegyek	1	12
tudását	1	7
fiatalabb	1	9
nemzedéknek	1	11
iktknak	1	7
távlatok	1	8
nyílnak	1	7
munkahelyként	1	13
távmunka	1	8
hálózatokhoz	1	12
kapcsolódás	1	11
vonzóvá	1	7
organikus	1	9
mezőgazdaságból	1	15
anyagoké	1	8
épülnie	1	7
örökségek	1	9
kultúrája	1	9
konyhaművészet	1	14
népművészet	1	11
építészet	1	9
óvni	1	4
hagyományokat	1	13
hordoznak	1	9
kihalás	1	7
vidékről	1	8
elvándorlás	1	11
érdeklődésének	1	14
legválságosabb	1	14
évszázadok	1	10
természettel	1	12
teljességének	1	13
cselekedjünk	1	12
önazonosságát	1	13
idegenforgalomban	1	17
csökken	1	7
promotálni	1	10
népszerűsíteni	1	14
leaderprojekteket	1	17
végeredmények	1	13
letelepedő	1	10
lakóhelyei	1	10
idézik	1	6
elvándorlást	1	12
vonzzák	1	7
városokból	1	10
bevándorlásból	1	14
népességcsoportokat	1	19
népességcsoportok	1	17
előnyeihez	1	10
tulajdonságaihoz	1	16
igazodás	1	8
sokszínűségének	1	15
átfogóbbak	1	10
települések	1	11
alkotott	1	8
témájának	1	9
megjelenítését	1	14
szerveződnie	1	12
alkotni	1	7
kezel	1	5
alkalmaz	1	8
témájával	1	9
rétegének	1	9
vizsgálatára	1	12
ráutaltságára	1	13
megalkotandó	1	12
kitűzve	1	7
környezetminőség	1	16
szinergiákat	1	12
megfigyelőközpontnak	1	20
tapasztalatait	1	14
elegendőek	1	10
folytonosságát	1	14
szolgáltatását	1	14
jótékonyságra	1	13
koordinációhoz	1	14
hosszúságát	1	11
megkülönböztetési	1	17
méretét	1	7
kistérségi	1	10
támogatásnál	1	12
gazdálkodót	1	11
családját	1	9
robust	1	6
affirms	1	7
fourth	1	6
spendings	1	9
envelope	1	8
spent	1	5
division	1	8
say	1	3
eafrd	1	5
driven	1	6
dynamic	1	7
agrifood	1	8
chain	1	5
mobilising	1	10
translating	1	11
compatibility	1	13
contradictions	1	14
complementarity	1	15
nonexhaustive	1	13
baseline	1	8
exchange	1	8
accompany	1	9
village	1	7
heritage	1	8
faces	1	5
noting	1	6
destabilise	1	11
mitigate	1	8
vibrant	1	7
fischerboel	1	11
lies	1	4
unfortunate	1	11
decoupled	1	9
honoured	1	8
robbing	1	7
üdvözölhető	1	11
összeállításra	1	14
célkitűzésekről	1	15
mérhetők	1	8
átfedés	1	7
iránymutatásokon	1	16
esetenként	1	10
ösztönöznek	1	11
megengednek	1	11
harmadszor	1	10
csapásirányát	1	13
kinek	1	5
tevékenységére	1	14
tengelyeknek	1	12
elősegítésének	1	14
idéznek	1	7
terjednie	1	9
szereplőre	1	10
vevőket	1	7
fejlődésükben	1	13
gazdaságnak	1	11
termelőkén	1	10
potenciálja	1	11
társulását	1	10
mindegyike	1	10
viszonyokhoz	1	12
igazított	1	9
szándékával	1	11
serkentésére	1	12
toldani	1	7
üzemanyagláncra	1	15
tőkébe	1	6
támogatójának	1	13
verzió	1	6
vélhetően	1	9
bemutatásával	1	13
szolgáljanak	1	12
zavaró	1	6
értékként	1	9
hátránnyal	1	10
területekkel	1	12
javakon	1	7
bekezdésekre	1	12
bevezetésre	1	11
prioritására	1	12
életminőségre	1	13
helyez	1	6
láthatólag	1	10
érti	1	4
hajtóereje	1	10
újraszövegezés	1	14
visszaadja	1	10
mire	1	4
bekezdésekhez	1	13
pontosítás	1	10
vigye	1	5
szerepéhez	1	10
nőkről	1	6
azonosításra	1	12
fizetés	1	7
mennyiségével	1	13
jelentkezik	1	11
életéveiben	1	11
kívánatosnál	1	12
világítja	1	9
mondanivalót	1	12
újrafogalmazás	1	14
lefordításával	1	14
területrendezésre	1	17
beemelni	1	8
tentt	1	5
idegenforgalomra	1	16
energiákra	1	10
kapreformoknak	1	14
növelniük	1	9
erősíteniük	1	11
állítaniuk	1	10
területük	1	9
kontinenstől	1	12
távolságuk	1	10
szétszórt	1	9
elhelyezkedésük	1	15
korlátozottságokkal	1	19
régiókig	1	8
méretűek	1	8
gyakornoki	1	10
érdekének	1	9
útját	1	5
gazdaságtól	1	11
piacig	1	6
élelmiszerbotránya	1	18
kergemarhakór	1	13
bse	1	3
juhok	1	5
száj	1	4
körömfájása	1	11
megingatták	1	11
kapban	1	6
vidékfejlesztésről	1	18
tengelyéhez	1	11
eutagállamokban	1	15
üzemanyagláncban	1	16
képzésnek	1	9
összpontosítás	1	14
forgalmazási	1	12
kezdeményezésekbe	1	17
bevonásán	1	9
elősegítésén	1	12
távolságának	1	12
réspiacok	1	9
eladásösztönzés	1	15
folyamatokhoz	1	13
élénk	1	5
gazdaságot	1	10
kívánunk	1	8
megalapozásában	1	15
akadályozása	1	12
mikrovállakozásokat	1	19
támogatnunk	1	11
újrafeldolgozása	1	16
sajátosságainak	1	15
versenyképesebbé	1	16
hozzáigazítására	1	16
alakítják	1	9
tőle	1	4
telhetőt	1	8
szembekerültek	1	14
próbáltak	1	9
elnyerni	1	8
generációk	1	10
váltást	1	7
generációváltást	1	16
vízkészleteket	1	14
javakhoz	1	8
állatok	1	7
jóléte	1	6
egyedien	1	8
környezetvédelemhez	1	19
vízfolyások	1	11
üvegházhatású	1	13
biomasszatartalék	1	17
használatán	1	11
készletek	1	9
ugyanez	1	7
vízről	1	6
célkitűzéseihez	1	15
erdőgazdaságot	1	14
sivatagosodás	1	13
károsodásának	1	13
fokozniuk	1	9
aktualizálják	1	13
vethessünk	1	10
előforduló	1	10
borzasztó	1	9
jeleneteknek	1	12
jelenséget	1	10
élezi	1	5
ők	1	2
védelméért	1	10
lakó	1	4
emelésére	1	9
közelben	1	8
térségekkel	1	11
kiegészítve	1	11
munkahelyteremtésnek	1	20
lebontására	1	11
munkaerőpiachoz	1	15
nemzetiségi	1	11
hovatartozásuk	1	14
koruk	1	5
fogyatékosságuk	1	15
belépésük	1	9
bennmaradásuk	1	13
foglalhatják	1	12
családbarát	1	11
mikrohitelhez	1	13
hálózatainak	1	12
elnéptelenedésének	1	18
címkék	1	6
térségekre	1	10
kilencedik	1	10
megóvásának	1	11
fokozásának	1	11
turisták	1	8
vonzásában	1	10
életszínvonalon	1	15
bátorításában	1	13
akciócsoportjai	1	15
erősségeihez	1	12
gyengeségeihez	1	14
diverzitására	1	13
szereplőkre	1	11
támaszkodva	1	11
struktúrájuknak	1	15
programonként	1	13
összehangolásra	1	15
legrugalmasabbnak	1	17
típust	1	6
eszközre	1	8
szűkítjük	1	9
iránymutatásról	1	15
iránymutatásainak	1	17
atlaszában	1	10
áttevő	1	6
naprakészek	1	11
teljesek	1	8
elérhetőségekre	1	15
mellékeltek	1	11
fordították	1	11
nyelvre	1	7
fordítása	1	9
nyelv	1	5
originale	1	9
ambigüe	1	7
paraît	1	6
possibilités	1	12
distinctes	1	10
refus	1	5
comprend	1	8
iratkézbesítés	1	14
kiigazítható	1	12
iratkézbesítést	1	15
címzettje	1	9
visszautasításának	1	18
ugyanehhez	1	10
ügyhöz	1	6
fordításukat	1	12
elkészíteni	1	11
rédaction	1	9
remédier	1	8
vide	1	4
traduction	1	10
protéger	1	8
requérant	1	9
exercé	1	6
1er	1	3
actes	1	5
notifiés	1	8
affaire	1	7
systématiquement	1	16
établis	1	7
traduits	1	8
marquer	1	7
personne	1	8
requérante	1	10
emlékeztető	1	11
tagországai	1	11
felgyorsítsa	1	12
hágai	1	5
egyezményből	1	12
tökéletesíti	1	12
biztonsága	1	10
érvényesülésének	1	16
térsége	1	7
jogsegélyszolgálat	1	18
kontextusába	1	12
illeszkednek	1	12
kézbesítésé	1	11
összehívása	1	11
tanulmány	1	9
megrendelése	1	12
mainstrat	1	9
irodától	1	8
javította	1	9
felgyorsította	1	14
rávilágítottak	1	14
tényezőre	1	9
határidőket	1	11
korábbihoz	1	10
egytől	1	6
hónapot	1	7
formanyomtatványokat	1	20
magasak	1	7
átláthatók	1	10
módosítási	1	10
kiküszöbölje	1	12
alkalmazásakor	1	14
átvételtől	1	10
kézbesítenie	1	12
létrehozzon	1	11
formanyomtatványt	1	17
beiktasson	1	10
egyhetes	1	8
aktát	1	5
visszaküldheti	1	14
értse	1	5
ügyiratot	1	9
gratulál	1	8
javaslatához	1	12
mérföldkőnek	1	12
térségének	1	10
felgyorsítják	1	13
továbbítását	1	12
orvosló	1	7
átalánydíj	1	10
kérelmezése	1	11
eltörlése	1	9
rendeletmódosítás	1	17
elutasításának	1	14
visszaküldés	1	12
módozatát	1	9
formanyomtatványon	1	18
tarja	1	5
pontosítsák	1	11
megtagadására	1	13
korlátozódjon	1	13
módosításárról	1	14
zaj	1	3
mechanikai	1	10
vibráció	1	8
mezők	1	5
hullámok	1	8
alkotórészeire	1	14
bontja	1	6
vibrációról	1	11
zajról	1	6
mezőkről	1	8
irányelvi	1	9
maradt	1	6
hátra	1	5
legnehezebben	1	13
megoldhatónak	1	13
olvasata	1	8
napfény	1	7
álláspontjához	1	14
sugárzástól	1	11
lezárta	1	7
olvasatot	1	9
kérdéssel	1	9
javaslatairól	1	13
levélben	1	8
értesítette	1	11
egyeztetésre	1	12
egyeztetés	1	10
kezdődött	1	9
alakuló	1	7
tárgyalásra	1	11
döntött	1	7
tájékoztatta	1	12
javaslatából	1	12
másikkal	1	8
korlátozására	1	13
összeült	1	8
eszmecsere	1	10
megvitassa	1	10
bevezetéséről	1	13
zárjanak	1	8
szavazásra	1	10
bocsátották	1	11
megtárgyalta	1	12
egészükben	1	10
következőképp	1	13
sugárzásnak	1	11
egyhangú	1	8
hivatkozva	1	10
törölnek	1	8
szövegéből	1	10
határértéket	1	12
vizsgálaton	1	11
munkavállalóval	1	15
betegséget	1	10
azonosítanak	1	12
elfogadták	1	10
többivel	1	8
sikeresnek	1	10
szemszögéből	1	12
jiří	1	4
maštálka	1	8
szimbólumai	1	11
helyesbítést	1	12
változatból	1	11
helyesbítéseket	1	15
módosításokkal	1	14
megfelelését	1	12
dolgozza	1	8
konzultáljon	1	12
olvasataként	1	12
felkészültséget	1	15
említik	1	7
dealt	1	5
albekezdésének	1	14
éghajlatváltozások	1	18
katasztrofális	1	14
időjárással	1	11
hatszorosára	1	12
emelkedtek	1	10
indirectly	1	10
katasztrófákkal	1	15
sebezhetőség	1	12
multihazard	1	11
inclusive	1	9
mitigation	1	10
tájgazdálkodás	1	14
csökkentési	1	11
megvalósítaniuk	1	15
árvízkezelés	1	12
élőhelyekkel	1	12
ökoszisztémákkal	1	16
kockázatértékelése	1	18
régióit	1	7
megnehezíthetik	1	15
intervenciós	1	12
eljuttatását	1	12
igényeket	1	9
teremthetnek	1	12
megfigyelési	1	12
vészhelyzettel	1	14
szembenéző	1	10
megsegítése	1	11
fellépésre	1	10
mentesítik	1	10
felelősségük	1	12
fizet	1	5
károkért	1	8
operator	1	8
damage	1	6
megkívánt	1	9
műveletekkel	1	12
adatbázisa	1	10
válaszadás	1	10
tudatosságnövelő	1	16
óvintézkedések	1	14
tervezéshez	1	11
válaszadáshoz	1	13
responders	1	10
arrival	1	7
delayed	1	7
külpolitikai	1	12
alkotja	1	7
bírna	1	5
resulted	1	8
massive	1	7
szabályozza	1	11
peace	1	5
civilian	1	8
implication	1	11
expansion	1	9
ngo	1	3
lehetségessé	1	12
hatásosságát	1	12
tagállamaira	1	12
adjoining	1	9
erőforrásokról	1	14
kapó	1	4
önkormányzatokat	1	16
megfogalmazásába	1	16
ellenőrzésébe	1	13
usual	1	5
routine	1	7
disruptive	1	10
incident	1	8
supranational	1	13
időtartamára	1	12
érintése	1	8
katasztrófákat	1	14
iállásfoglalását	1	16
megelőzzék	1	10
minimalizálják	1	14
pusztító	1	8
közbiztonság	1	12
vagyontárgyak	1	13
kockázatmegelőzési	1	18
képességének	1	12
jellegzetességeit	1	17
érvényesség	1	11
veszti	1	6
kérelmezéséhez	1	14
közbiztonságra	1	14
vagyontárgyakra	1	15
kockázatokból	1	13
minimálisra	1	11
mérsékelhetők	1	13
pusztulás	1	9
előrejelzéseket	1	15
suffice	1	7
előrejelzés	1	11
válaszintézkedésre	1	18
leltár	1	6
nyilvántartása	1	14
állapotba	1	9
megközelíthető	1	14
tapasztalhatóhoz	1	16
biztonságban	1	12
beavatkozó	1	10
teams	1	5
deployed	1	8
beavatkozásokra	1	15
kapacitásbővítési	1	17
találkozók	1	10
τhe	1	3
technológiaátadás	1	17
éberek	1	6
firerelated	1	11
vigilant	1	8
informing	1	9
penalties	1	9
foglalása	1	9
iskolákban	1	10
kockázatfelmérési	1	17
csatornák	1	9
harmonizálhatók	1	15
vészhelyzetkezelésre	1	20
gyakorlatainak	1	14
önvédelem	1	9
irányítására	1	12
laboratories	1	12
highsecurity	1	12
kohéziója	1	9
kapcsolódjanak	1	14
rendszereihez	1	13
monitoringja	1	12
cooperatioin	1	12
optimal	1	7
katasztrófákra	1	14
felkészültségének	1	17
válaszadásának	1	14
önkénteseknek	1	13
kapniuk	1	7
képességüket	1	12
vészhelyzetet	1	13
katasztrófahelyzetet	1	20
reagáljanak	1	11
helyreállítást	1	14
strain	1	6
invaluable	1	10
closely	1	7
selfdispatched	1	14
rescue	1	6
indok	1	5
megosztott	1	10
szükséghelyzeti	1	15
szervezettségének	1	17
igénybevételének	1	16
strukturált	1	11
cooperating	1	11
alapjával	1	9
echoval	1	7
komplementaritás	1	16
gondoskodik	1	11
ineffective	1	11
hangolva	1	8
egységesek	1	10
hatáskörükön	1	12
célkitűzései	1	12
visszavonhatja	1	14
pontosítást	1	11
kérhet	1	6
unsatisfactory	1	14
obligatorily	1	12
cancels	1	7
repayment	1	9
sums	1	4
regular	1	7
tsunami	1	7
asia	1	4
tropical	1	8
cyclone	1	7
louisiana	1	9
mississipi	1	10
floods	1	6
switzerland	1	11
drought	1	7
fires	1	5
destroyed	1	9
forest	1	6
urban	1	5
degradation	1	11
facilitates	1	11
stricken	1	8
eceuratom	1	9
activated	1	9
eu25	1	4
lichtenstein	1	12
norway	1	6
iceland	1	7
permits	1	7
expires	1	7
reimbursing	1	11
repairing	1	9
intelligence	1	12
euratomtreaty	1	13
arguing	1	7
treaties	1	8
flood	1	5
memoranda	1	9
anymore	1	7
apart	1	5
radiological	1	12
doctrine	1	8
founded	1	7
municipalities	1	14
conception	1	10
expenditures	1	12
jogalapjáról	1	12
egészsége	1	9
megjegyezte	1	11
kérdésétől	1	10
meghatározásába	1	15
eaekszerződésben	1	16
következésképp	1	14
védeleme	1	8
biztosították	1	13
hollandia	1	9
elemzése	1	8
mozgósításának	1	14
módjával	1	8
foglakozik	1	10
esetérő	1	7
kritériumai	1	11
egészségügyről	1	14
indokolja	1	9
tartózkodással	1	14
szavazáskor	1	11
aleksander	1	10
czarnecki	1	9
wallist	1	7
lévait	1	6
lipietzt	1	8
mohácsit	1	8
kauppit	1	7
távolítsák	1	10
minimising	1	10
logistical	1	10
epresolution	1	12
strand	1	6
eufs	1	4
implies	1	7
supplementing	1	13
notice	1	6
dispatched	1	10
pooling	1	7
controlled	1	10
auditors	1	8
sevenyear	1	9
transmit	1	8
eszközhöz	1	9
benyújtásra	1	11
monitoringra	1	12
albekezdésben	1	13
centralizált	1	12
egységei	1	8
hajtja	1	6
illeszteni	1	10
említésekor	1	11
szolgálja	1	9
nukleáris	1	9
balesetekkel	1	12
különlegesek	1	12
érkezését	1	9
felkészülésnek	1	14
kampány	1	7
közvéleményt	1	12
katasztrófahelyzetek	1	20
emelkedjen	1	10
foka	1	4
tanrendekbe	1	11
kampányokba	1	11
erősödjön	1	9
balesetek	1	9
reagáló	1	7
irányításán	1	11
fokozná	1	7
kimutathatná	1	12
erősödő	1	7
halálát	1	7
tárolására	1	10
áttekintéséről	1	14
információcsere	1	15
szövegezésének	1	14
összhangja	1	10
fogalom	1	7
jellegzetességeire	1	18
érvényességi	1	12
kerete	1	6
kibővítésére	1	12
megnövelésére	1	13
nagymértékű	1	11
hasonlósága	1	11
kockázata	1	9
összetévesztik	1	14
megduplázzák	1	12
megválaszolja	1	13
antoine	1	7
duquesne	1	8
timothy	1	7
kirkhope	1	8
lax	1	3
liam	1	4
aylward	1	7
callanan	1	8
marios	1	6
matsakis	1	8
kartika	1	7
tamara	1	6
liotard	1	7
nyilatkozatok	1	13
együttműködése	1	14
részes	1	6
gyermeknek	1	10
lelki	1	5
morális	1	7
életszínvonalhoz	1	16
szervezni	1	9
élelmezés	1	9
ruházkodás	1	10
lakhatás	1	8
egészséggondozás	1	16
korszerűsítéséről	1	17
nyugdíjakról	1	12
jelentéséről	1	12
modernizálásáról	1	16
kifejlesztéséről	1	16
szakértelemre	1	13
távolról	1	8
számottevő	1	10
vállalták	1	9
méltósághoz	1	11
joghoz	1	6
hatásosan	1	9
alapértéke	1	10
elvesztegetése	1	14
modernizálásának	1	16
szólnia	1	7
vállalásáról	1	12
megbirkózni	1	11
ösztönzéséről	1	13
fenntarthatóvá	1	14
egyetemességen	1	14
egyenlőségen	1	12
alkotóelemét	1	12
megreformálásában	1	17
jövedelmeken	1	12
fenyegetettségében	1	18
munkaerőpiacain	1	15
népességcsoportokban	1	20
munkaerőpiacról	1	15
dimenzióval	1	11
lassulása	1	9
embert	1	6
veszélyének	1	11
rontja	1	6
munkanélküliségtől	1	18
inaktivitástól	1	14
alkalmilag	1	10
gyermekeiket	1	12
nevelők	1	7
eltartó	1	7
kisebbségek	1	11
betegek	1	7
hajléktalanok	1	13
drog	1	4
alkoholfüggőség	1	15
helyzetűeknek	1	13
belépéssel	1	10
maradással	1	10
nehézségeinek	1	13
lakhatáshoz	1	11
képzettségének	1	14
korcsoporthoz	1	13
férfi	1	5
integrációval	1	13
megadjanak	1	10
motivációt	1	10
érdekeltté	1	10
gyermekeik	1	10
továbbképzésében	1	16
tulajdonságaik	1	14
képzettségek	1	12
érvényesítésében	1	16
bebizonyítják	1	13
csoporthoz	1	10
osszák	1	6
gyakorlatokat	1	13
oktatásból	1	10
lemorzsolódás	1	13
munkahelyekre	1	13
képzetlenebb	1	12
megalapozása	1	12
oktatásszervezőket	1	18
magától	1	7
értetődő	1	8
munkaadóknak	1	12
átképzések	1	10
elhelyezkedést	1	14
közhasznú	1	9
eltartott	1	9
gyermekes	1	9
többgenerációs	1	14
bocsátásával	1	12
alátámasztani	1	13
mutatószámokat	1	14
tudvalevő	1	9
szegénységének	1	14
elérhetőek	1	10
gyermekgondozással	1	18
megkönnyítésének	1	16
előfeltételei	1	13
biztosítsanak	1	13
szolgáltatásnyújtók	1	19
gyermekszegénységről	1	20
külpolitikája	1	13
védelmezése	1	11
áldozatául	1	10
eshetnek	1	8
kirekesztődésnek	1	16
munkanélküliségét	1	17
jogán	1	5
magukhoz	1	8
ragadásának	1	11
fejletlen	1	9
szigeti	1	7
szembeszálljanak	1	16
problémáival	1	12
belépésüket	1	11
maradása	1	8
bátorításával	1	13
foglalkoztatásával	1	18
összpontosítsanak	1	17
munkanélküliségre	1	17
tipikustól	1	10
szakmákban	1	10
elkülönítésre	1	13
státuszra	1	9
beosztásokban	1	13
könnyíteniük	1	12
választást	1	10
gondozási	1	9
nyugdíjjogosultságuk	1	20
hátrányosabb	1	12
szülési	1	7
anyasági	1	8
megszakadt	1	10
foglalkoztatásuk	1	16
folytonossága	1	13
fokozó	1	6
célcsoportokat	1	14
jogszabályokat	1	14
megélhetési	1	11
komplex	1	7
beilleszkedésüket	1	17
munkában	1	8
lefedése	1	8
önmagukat	1	9
képtelen	1	8
szenteljenek	1	12
hajléktalanoknak	1	16
beilleszkedésük	1	15
lakásügy	1	8
alapkészségeket	1	15
szolidaritásra	1	14
nevelést	1	8
alapfokú	1	8
oktatással	1	10
oktatni	1	7
esélyegyenlőséget	1	17
megrendezésére	1	14
hívni	1	5
jogalkotásának	1	14
szociálisan	1	11
jogfosztottak	1	13
ültették	1	8
jogukba	1	7
adatgyűjtés	1	11
korból	1	6
nemből	1	6
integrációnak	1	13
kulcsszereplőit	1	15
embereket	1	9
megszervezésével	1	16
kockázattal	1	11
kiszolgáltatottságot	1	20
védelemhez	1	10
lassan	1	6
reagálnak	1	9
vállalkozóként	1	14
rugalmasabb	1	11
formáira	1	8
gördíthet	1	9
munkaképes	1	10
elöregedési	1	11
aktívak	1	7
munkáltatókat	1	13
felvegyenek	1	11
megtartsanak	1	12
újraintegrálása	1	15
kirekesztett	1	12
integrációjában	1	15
termelékenységre	1	16
foglalkoztatottságra	1	20
munkakörnyezet	1	14
adóterheinek	1	12
növekedését	1	11
jövedelemadók	1	13
adófajták	1	9
kapacitásaikat	1	14
mobilitási	1	10
újrabeilleszkedési	1	18
várja	1	5
minimálbérről	1	13
dokumentumát	1	12
vitához	1	7
módszerű	1	8
kompetenciájába	1	15
tartoznia	1	9
jövedelemtől	1	12
vagyontól	1	9
színvonalat	1	11
költséges	1	9
gondozásra	1	10
személyekre	1	11
védelmezni	1	10
alapelven	1	9
ellátásra	1	9
gondozása	1	9
nyugdjírendszereknek	1	20
nyugdíjasok	1	11
forrásának	1	10
maradniuk	1	9
nyugdíjjuttatásokban	1	20
jövedelmét	1	10
életszínvonalát	1	15
következményekre	1	16
rávilágító	1	10
ellenőrzőrendszerek	1	19
értékeljék	1	10
tavaszán	1	8
csúcstalálkozóján	1	17
fogadjon	1	8
állapodjon	1	10
listájáról	1	10
nyugdíjjárulékok	1	16
koordinációjával	1	16
gyermekgondozáshoz	1	18
anyák	1	5
csatlakozottakat	1	16
nyugdíjrendszereiket	1	20
élettartamát	1	12
özvegyek	1	8
nyugdíjainak	1	12
mértékében	1	10
szegénységbe	1	12
szolidaritáshoz	1	15
integrációhoz	1	13
meggyőződését	1	13
polgárokat	1	10
minőségében	1	11
egyértelműsítésre	1	17
megerősítésre	1	13
kölcsönözzön	1	12
megállapodásról	1	15
politikaterületek	1	17
kiválasztásának	1	15
korlátozásmentes	1	16
hozzáférésben	1	13
üléseken	1	8
részvételben	1	12
megfigyelésében	1	15
jelentésekről	1	13
gyakorlatokról	1	14
módszerré	1	9
goal	1	4
translated	1	10
twoyear	1	7
naps	1	4
onwards	1	7
streamlined	1	11
possibly	1	8
healthcare	1	10
stepping	1	8
pension	1	7
delivering	1	10
incomes	1	7
pensioners	1	10
focusing	1	8
leavers	1	7
confirms	1	8
threshold	1	9
median	1	6
unemployed	1	10
homeless	1	8
elderly	1	7
sweden	1	6
slovak	1	6
trapped	1	7
drug	1	4
abuse	1	5
alcoholism	1	10
multiple	1	8
precarious	1	10
immigration	1	11
racial	1	6
trap	1	4
primarily	1	9
inroads	1	7
urged	1	5
tailoring	1	9
accessing	1	9
modernising	1	11
concerted	1	9
ending	1	6
intergenerational	1	17
inheritance	1	11
initiating	1	10
drive	1	5
immigrants	1	10
commit	1	6
drivers	1	7
multifaceted	1	12
caring	1	6
families	1	8
inequalities	1	12
migrants	1	8
older	1	5
singleparent	1	12
combating	1	9
endorses	1	8
gaining	1	7
obsolete	1	8
schoolleavers	1	13
gaps	1	4
tertiary	1	8
skills	1	6
reskilling	1	10
strengthened	1	12
practically	1	11
material	1	8
deprivation	1	11
subsistence	1	11
identifies	1	10
expand	1	6
coverage	1	8
dignity	1	7
invest	1	6
investing	1	9
citizenship	1	11
nondiscriminatory	1	17
widening	1	8
migrant	1	7
societal	1	8
responses	1	9
globalisation	1	13
knowledgebased	1	14
youth	1	5
unequal	1	7
disadvantages	1	13
schools	1	7
distance	1	8
inefficient	1	11
deterioration	1	13
compounded	1	10
népességi	1	9
pontjain	1	8
késlekedés	1	10
gyakoribb	1	9
eltitkolása	1	11
erőszakot	1	9
elkövetők	1	9
büntetlensége	1	13
férfiakkal	1	10
szociálpolitikájában	1	20
embercsoportokhoz	1	17
alulreprezentáltak	1	18
képviselőnők	1	12
világátlagnál	1	13
szisztematikusan	1	16
megvalósításakor	1	16
összegyűjteni	1	13
elemezni	1	8
bontásban	1	9
statisztikákat	1	14
rétegeit	1	8
szegénységről	1	13
kirekesztődésről	1	16
értékelésekre	1	13
leendő	1	6
szolgáltatni	1	12
statisztikáknak	1	15
terjedjen	1	9
generációra	1	11
gyermekei	1	9
családokban	1	11
inaktívak	1	9
testvérek	1	9
sebezhetők	1	10
kirekesztő	1	10
helyzetek	1	9
háztartásoknál	1	14
családfő	1	8
munkanélküli	1	12
időseknél	1	9
családoknál	1	11
szegénységben	1	13
felnövő	1	7
állapotuk	1	9
iskolai	1	7
eredményük	1	10
válhatnak	1	9
munkanélkülivé	1	14
képzésekben	1	11
nagycsaládok	1	12
szociálés	1	9
gazdaságpolitikájuk	1	19
lakáshoz	1	8
jövedelemről	1	12
jövedelmet	1	10
rendszereinek	1	13
részesülők	1	10
tartóssága	1	10
élettartam	1	10
meghosszabbodásának	1	19
öregedését	1	10
javulásával	1	11
munkaidőbeosztás	1	16
munkaminőség	1	12
átrendezésén	1	12
neveléshez	1	10
szakképzéshez	1	13
hozzájutáson	1	12
valósulna	1	9
karrierek	1	9
bevonni	1	7
szereplőt	1	9
megcélozva	1	10
részesei	1	8
részesültek	1	11
szociálpolitika	1	15
valósítania	1	11
kialakítsák	1	11
tanácsadást	1	11
alaposabban	1	11
tájairól	1	8
hagyományai	1	11
különbözhetnek	1	14
elfogadottaktól	1	15
különbözőségek	1	14
súrlódások	1	10
félreértések	1	12
embercsoportok	1	14
napjaink	1	8
eseményeiből	1	12
láthatjuk	1	9
generációkra	1	12
előkészítésével	1	15
fejlesztéséért	1	14
nyereségben	1	11
eredményben	1	11
tőkerészesedést	1	15
munkahelyekért	1	14
iparpolitika	1	12
szociálpolitikai	1	16
esélyek	1	7
mottóval	1	8
nyilvánítja	1	11
jövőnk	1	6
kihívásai	1	9
eszközei	1	8
rendeletjavaslatra	1	18
biztonságon	1	11
gondoskodó	1	10
előzik	1	6
lesújthatnak	1	12
megsemmisíthetik	1	16
holott	1	6
szabadságuk	1	11
méltóságuk	1	10
piacgazdasággal	1	15
termelőeszközei	1	15
fejlődnek	1	9
folyamatokon	1	12
forradalmakon	1	13
meghirdetetett	1	14
elképzeléseken	1	14
átélt	1	5
válságokon	1	10
mennek	1	6
hálójuk	1	7
eltérőek	1	8
adhatnak	1	8
természetétől	1	13
választásoktól	1	14
történetüktől	1	13
hirtelen	1	8
gyakorta	1	8
kényszerű	1	9
diktálta	1	8
követelményekhez	1	16
versenyképessé	1	14
válás	1	5
